Family name,Title,Personal name,Fate,Age,Department/Class,Passenger/Crew,Citizenship,Adult/Minor,Sex,age_was_imputed
SELF,Mrs.,James (Florence Carl),lost,30.0,Third,Passenger,British,Adult,female,False
SERGIS,Mr.,George,saved,37.0,Third,Passenger,Persian,Adult,male,False
SHACKNELL,Mr.,William George,saved,50.0,Third,Passenger,British,Adult,male,False
SHARP,Mr.,Samuel S.,saved,53.0,Third,Passenger,British,Adult,male,False
SHARP,Master,George,saved,15.0,Third,Passenger,British,Minor,male,False
SHARP,Mrs.,Annie,saved,32.0,Third,Passenger,British,Adult,female,False
SHARP,Mrs.,Samuel S. (Mary Jane),saved,53.0,Third,Passenger,British,Adult,female,False
SHEEDY,Mr.,Patrick,lost,30.0,Third,Passenger,British,Adult,male,False
SHEPPERSON,Mr.,Arthur George,saved,26.0,Third,Passenger,British,Adult,male,False
SHIRRAS,Mr.,Robert Brown,lost,26.0,Third,Passenger,British,Adult,male,False
SHKERDOFF,Mr.,Jacob,saved,19.0,Third,Passenger,Russian,Adult,male,False
SHKERDOFF,Mr.,Archie,lost,21.0,Third,Passenger,Russian,Adult,male,False
SIDWELL,Mr.,George,lost,48.0,Third,Passenger,British,Adult,male,False
SIKIWICKI,Mr.,Andro,lost,25.0,Third,Passenger,Russian,Adult,male,False
SIKORA,Mr.,Joseph,lost,32.0,Third,Passenger,Russian,Adult,male,False
SIMPSON,Mr.,Edward,saved,50.0,Third,Passenger,British,Adult,male,False
SKELTON,Mr.,Frederick,lost,30.0,Third,Passenger,British,Adult,male,False
SMETHURST,Mr.,Harold,saved,27.0,Third,Passenger,British,Adult,male,False
SMETHURST,Mrs.,Harold (Alice),saved,24.0,Third,Passenger,British,Adult,female,False
SMITH,Mr.,George,saved,33.0,Third,Passenger,British,Adult,male,False
SMITH,Miss,Agnes,lost,24.0,Third,Passenger,British,Adult,female,False
SMITH,Mrs.,William (Minnie),lost,28.0,Third,Passenger,British,Adult,female,False
SNOWDEN,Mr.,Fred A.,lost,30.0,Third,Passenger,British,Adult,male,False
SNOWDEN,Mr.,Thomas,saved,30.0,Third,Passenger,British,Adult,male,False
SOBOLOWSKI,Mr.,Mitrofan,saved,29.0,Third,Passenger,Russian,Adult,male,False
SOLONINA,Mr.,Stefan,lost,37.0,Third,Passenger,Russian,Adult,male,False
SPENDLEY,Mrs.,David March (Kate Bermet),saved,28.0,Third,Passenger,British,Adult,female,False
STACEY,Mr.,Joseph Nelson,lost,22.0,Third,Passenger,British,Adult,male,False
STACHULA,Mr.,Michael,lost,30.0,Third,Passenger,Russian,Adult,male,False
STANDFAST,Mr.,Noel,lost,40.0,Third,Passenger,British,Adult,male,False
STANKIEWICZ,Mr.,Anthony,lost,46.0,Third,Passenger,Russian,Adult,male,False
STEELE,Mr.,George,saved,29.0,Third,Passenger,British,Adult,male,False
STENSON,Miss,Delia,lost,40.0,Third,Passenger,British,Adult,female,False
STEPHEN,Mr.,Thomas Ohan,saved,23.0,Third,Passenger,USA,Adult,male,False
STEVENS,Mr.,George,saved,28.0,Third,Passenger,British,Adult,male,False
STEVENSON,Mr.,Hugh,lost,31.0,Third,Passenger,British,Adult,male,False
STOCKTON,Mr.,Alfred,saved,23.0,Third,Passenger,British,Adult,male,False
STOLARENIC,Mr.,Vasili,lost,26.0,Third,Passenger,Russian,Adult,male,False
STRULZ,Mr.,Theodor,lost,27.0,Third,Passenger,Russian,Adult,male,False
STRYNECHUK,Mr.,Save,saved,26.0,Third,Passenger,Russian,Adult,male,False
SWALLOW,Mr., Allan,lost,17.0,Third,Passenger,British,Minor,male,False
TADUS,Mr.,Asset,lost,38.0,Third,Passenger,Persian,Adult,male,False
TARACSEWICS,Mr.,Iwan,saved,42.0,Third,Passenger,Russian,Adult,male,False
TAYLOR,Mrs.,Harold William (Lucy Haddock),saved,19.0,Third,Passenger,British,Adult,female,False
TAYLOR,Mr.,Harold William,saved,21.0,Third,Passenger,British,Adult,male,False
TAYLOR,Mr.,Arthur,lost,32.0,Third,Passenger,British,Adult,male,False
THOMPSON,Mr.,Norman,lost,18.0,Third,Passenger,British,Adult,male,False
THOMPSON,Mr.,Joseph,saved,40.0,Third,Passenger,British,Adult,male,False
THOMPSON,Mrs.,Joseph (Sarah Ann),lost,40.0,Third,Passenger,British,Adult,female,False
TOBIN,Mrs.,Nora,saved,25.0,Third,Passenger,British,Adult,female,False
TOMASZEWICZ,Mr.,Iwan,saved,28.0,Third,Passenger,Russian,Adult,male,False
TOMMS,Miss,Elizabeth,lost,31.0,Third,Passenger,British,Adult,female,False
TOPPING,Mrs.,Albert (Margaret Shenty),lost,40.0,Third,Passenger,British,Adult,female,False
TOPPING,Miss,Hilda,lost,10.0,Third,Passenger,British,Minor,female,False
TOUHEY,Miss,Margaret,saved,25.0,Third,Passenger,British,Adult,female,False
TRAVERS,Mrs.,Jane,lost,30.0,Third,Passenger,British,Adult,female,False
TUCKER,Mr.,Albert,lost,25.0,Third,Passenger,British,Adult,male,False
TWINING,Mr.,Edwin,lost,19.0,Third,Passenger,British,Adult,male,False
TYLER,Mr.,Samuel,lost,28.0,Third,Passenger,British,Adult,male,False
VEALS,Mr.,Albert Edward,saved,31.0,Third,Passenger,British,Adult,male,False
VEALS,Mrs.,Albert Edward (Agnes Maud Bailey),saved,27.0,Third,Passenger,British,Adult,female,False
WAARANEN,Miss,Ellen Marie,lost,22.0,Third,Passenger,Russian,Adult,female,False
WARD,Mr.,Joseph,lost,41.0,Third,Passenger,British,Adult,male,False
WARD,Mr.,George,saved,48.0,Third,Passenger,British,Adult,male,False
WARD,Mrs.,George (Ellen),saved,43.0,Third,Passenger,British,Adult,female,False
WARDLE,Mrs.,Frank (Cissie),lost,22.0,Third,Passenger,British,Adult,female,False
WATSON,Mrs.,Kate,lost,31.0,Third,Passenger,British,Adult,female,False
WEBB,Mr.,William,lost,40.0,Third,Passenger,British,Adult,male,False
WEBB,Mrs.,William (Sarah),lost,32.0,Third,Passenger,British,Adult,female,False
WEBB,Mrs.,Elizabeth,lost,69.0,Third,Passenger,British,Adult,female,False
WELSH,Mr.,John,saved,34.0,Third,Passenger,British,Adult,male,False
WILKES,Miss,Alice Kate,saved,30.0,Third,Passenger,British,Adult,female,False
WILLIAMS,Mr.,David,lost,27.0,Third,Passenger,British,Adult,male,False
WILLIAMS,Mr.,James,lost,38.0,Third,Passenger,British,Adult,male,False
WILLIAMS,Mr.,Thomas,lost,45.0,Third,Passenger,British,Adult,male,False
WILLIAMS,Master,David,lost,3.0,Third,Passenger,British,Infant,male,False
WILLIAMS,Master,George Albert,lost,6.0,Third,Passenger,British,Minor,male,False
WILLIAMS,Master,John Edward,saved,10.0,Third,Passenger,British,Minor,male,False
WILLIAMS,Mrs.,Harry John (Elizabeth Annie Millman),lost,37.0,Third,Passenger,British,Adult,female,False
WILLIAMS,Miss,Florence,lost,4.0,Third,Passenger,British,Minor,female,False
WILLIAMS,Miss,Ethel,lost,5.0,Third,Passenger,British,Minor,female,False
WILLIAMS,Miss,Edith,saved,9.0,Third,Passenger,British,Minor,female,False
WILSON,Master,Frank,lost,4.0,Third,Passenger,British,Minor,male,False
WILSON,Mrs.,William (Emily),lost,31.0,Third,Passenger,British,Adult,female,False
WILSON,Miss,Dorothy,lost,2.0,Third,Passenger,British,Minor,female,False
WOODWORD,Mr.,Robert,saved,22.0,Third,Passenger,British,Adult,male,False
WORRELL,Mr.,Fred A.,lost,45.0,Third,Passenger,British,Adult,male,False
YOHAMA,Mr.,Envia,lost,40.0,Third,Passenger,Persian,Adult,male,False
YOHANAN,Mr.,Alvaretz,saved,32.0,Third,Passenger,Persian,Adult,male,False
YORK,Mr.,William,lost,32.0,Third,Passenger,British,Adult,male,False
YOUNG,Mrs.,Charles (Elizabeth Grossart),lost,27.0,Third,Passenger,British,Adult,female,False
ZALIACHANOFF,Mr.,Khaeho,lost,37.0,Third,Passenger,Russian,Adult,male,False
DOMINGUES,Mr.,Manuel,lost,32.0,Third,Passenger,British,Adult,male,False
GENANSELM,Mr.,A.,lost,32.0,Third,Passenger,British,Adult,male,False
SLIGHT,Mr.,Harold James,lost,32.0,Third,Passenger,British,Adult,male,False
ADAMSON,Mr.,Thomas,saved,32.0,Victualling,Crew,British,Adult,male,False
AINDOW,Mr.,Charles,lost,32.0,Victualling,Crew,British,Adult,male,False
ALLAN,Mr.,Ashley,lost,32.0,Victualling,Crew,British,Adult,male,False
ALLEN,Mr.,Norman Frederick,lost,32.0,Victualling,Crew,British,Adult,male,False
ALLPORT,Mr.,Harry Ride George,saved,34.0,Victualling,Crew,British,Adult,male,False
ALMOND,Mr.,John,lost,32.0,Victualling,Crew,British,Adult,male,False
ANDERSON,Mr.,James,saved,32.0,Victualling,Crew,British,Adult,male,False
ANDERSON,Mr.,William,saved,32.0,Victualling,Crew,British,Adult,male,False
ARCHER,Mr.,Joseph,saved,32.0,Victualling,Crew,British,Adult,male,False
ASHCROFT,Mr.,Gordon Ernest,lost,32.0,Victualling,Crew,British,Adult,male,False
BAIN,Mr.,Duncan Campbell,lost,32.0,Victualling,Crew,British,Adult,male,False
BALDWIN,Mr.,Thomas,saved,28.0,Victualling,Crew,British,Adult,male,False
BALDWIN,Mr.,Edgar,saved,32.0,Victualling,Crew,British,Adult,male,False
BANNER,Mr.,A.,lost,32.0,Victualling,Crew,British,Adult,male,False
BARNES,Mr.,William,saved,44.0,Victualling,Crew,British,Adult,male,False
BATES,Master,George,lost,17.0,Victualling,Crew,British,Minor,male,False
BECKETT,Mr.,Henry,saved,38.0,Victualling,Crew,British,Adult,male,False
BEESLEY,Mr.,George William Alfred,lost,32.0,Victualling,Crew,British,Adult,male,False
BETRAND,Mr.,Maurice (Laparge),lost,32.0,Victualling,Crew,British,Adult,male,False
BIRD,Miss,Marian May,saved,40.0,Victualling,Crew,British,Adult,female,False
BIRD,Mr.,Walter,lost,32.0,Victualling,Crew,British,Adult,male,False
BLEND,Mr.,John Henry,lost,32.0,Victualling,Crew,British,Adult,male,False
BLYTHYN,Mr.,Robert William,lost,32.0,Victualling,Crew,British,Adult,male,False
BOND,Mr.,Edward,saved,32.0,Victualling,Crew,British,Adult,male,False
BOSTOCK,Mr.,Joseph James,lost,32.0,Victualling,Crew,British,Adult,male,False
BOYD,Mr.,Fullerton Rimmer,saved,37.0,Victualling,Crew,British,Adult,male,False
BROOKE,Mr.,George,lost,32.0,Victualling,Crew,British,Adult,male,False
BROWN,Mr.,James H.,saved,29.0,Victualling,Crew,British,Adult,male,False
BROWNE,Mr.,E. Bennett,lost,32.0,Victualling,Crew,British,Adult,male,False
BURDEN,Mr.,Arthur Howell,lost,32.0,Victualling,Crew,British,Adult,male,False
BURROWS,Mr.,Francis,lost,32.0,Victualling,Crew,British,Adult,male,False
BURROWS,Master,William,saved,15.0,Victualling,Crew,British,Minor,male,False
CALDICOTT,Mr.,Samuel,saved,32.0,Victualling,Crew,British,Adult,male,False
CARTWRIGHT,Mr.,Harry,lost,32.0,Victualling,Crew,British,Adult,male,False
CASEY,Mr.,Martin,lost,32.0,Victualling,Crew,British,Adult,male,False
CASSELS,Miss,Nora Isabel,lost,44.0,Victualling,Crew,British,Adult,female,False
CHAMBERLAIN,Mr.,Richard,lost,32.0,Victualling,Crew,British,Adult,male,False
CHARLTON,Mr.,George J.,saved,53.0,Victualling,Crew,British,Adult,male,False
CHISHOLM,Mr.,Robert Daniel Fletcher,saved,33.0,Victualling,Crew,British,Adult,male,False
CHRISTIAN,Mr.,K.,lost,32.0,Victualling,Crew,British,Adult,male,False
CHRISTIAN,Mr.,William Edward,lost,32.0,Victualling,Crew,British,Adult,male,False
CLARK,Master,Robert James,saved,15.0,Victualling,Crew,British,Minor,male,False
CLARKE,Mr.,James,saved,32.0,Victualling,Crew,British,Adult,male,False
CLEGG,Mr.,Arthur,lost,32.0,Victualling,Crew,British,Adult,male,False
COLLINS,Mr.,James,saved,32.0,Victualling,Crew,British,Adult,male,False
COMERFORD,Mr.,Thomas,saved,31.0,Victualling,Crew,British,Adult,male,False
CONNERTIN,Mr.,Thomas,lost,32.0,Victualling,Crew,British,Adult,male,False
CONWAY,Mr.,Richard,lost,32.0,Victualling,Crew,British,Adult,male,False
COOPER,Mr.,Frederick,saved,32.0,Victualling,Crew,British,Adult,male,False
COWAN,Mr.,Alex,saved,32.0,Victualling,Crew,British,Adult,male,False
CRAIGIE,Mrs.,Margaret,saved,40.0,Victualling,Crew,British,Adult,female,False
CRANSTON,Mr., George,lost,32.0,Victualling,Crew,British,Adult,male,False
CRAWFORD,Mr.,Thomas,saved,32.0,Victualling,Crew,British,Adult,male,False
CRITCHLEY,Mr.,David,lost,32.0,Victualling,Crew,British,Adult,male,False
CUMMINGS,Mr.,John,lost,32.0,Victualling,Crew,British,Adult,male,False
CURRIE,Mr.,George,saved,32.0,Victualling,Crew,British,Adult,male,False
DANSON,Mr.,Richard,saved,45.0,Victualling,Crew,British,Adult,male,False
DARCY,Mr.,John,saved,32.0,Victualling,Crew,British,Adult,male,False
DAVIES,Mr.,Charles,saved,32.0,Victualling,Crew,British,Adult,male,False
DAVIES,Mr.,Fred,lost,32.0,Victualling,Crew,British,Adult,male,False
DAVIES,Mr.,Kenneth,lost,32.0,Victualling,Crew,British,Adult,male,False
DAWES,Mr.,Thomas George,lost,32.0,Victualling,Crew,British,Adult,male,False
DEINER,Mr.,Frederick,saved,32.0,Victualling,Crew,British,Adult,male,False
DENTON,Mr.,Jonathan S.,saved,47.0,Victualling,Crew,British,Adult,male,False
DEWHURST,Mrs.,Elizabeth Ross Morris,saved,32.0,Victualling,Crew,British,Adult,female,False
DEWRANCE,Mr.,Sydney,lost,32.0,Victualling,Crew,British,Adult,male,False
DICKINSON,Mr.,John Faulkner,lost,32.0,Victualling,Crew,British,Adult,male,False
DIMMOND,Mr.,John,lost,32.0,Victualling,Crew,British,Adult,male,False
DINGLEY,Mr.,H. J.,lost,32.0,Victualling,Crew,British,Adult,male,False
DODWELL,Miss,Eleanor,lost,26.0,Victualling,Crew,British,Adult,female,False
DRAPER,Mr.,Percy,saved,30.0,Victualling,Crew,British,Adult,male,False
DRISCOLL,Mr.,Cornelius,lost,20.0,Victualling,Crew,British,Adult,male,False
DUNCAN,Mr.,Joseph,saved,32.0,Victualling,Crew,British,Adult,male,False
DUNCAN,Miss,Christina Campbell,lost,36.0,Victualling,Crew,British,Adult,female,False
EASTWOOD,Mr.,William Henry,lost,32.0,Victualling,Crew,British,Adult,male,False
EDGAR,Mr.,William Henry,lost,32.0,Victualling,Crew,British,Adult,male,False
EDWARDS,Mr.,Henry,lost,32.0,Victualling,Crew,British,Adult,male,False
EDWARDS,Mr.,Joseph,lost,32.0,Victualling,Crew,British,Adult,male,False
ENDERSON,Mrs.,Anna,lost,45.0,Victualling,Crew,Norwegian,Adult,female,False
FERRIS,Mr.,John,saved,32.0,Victualling,Crew,British,Adult,male,False
FINUCANE,Mr.,Noel,saved,24.0,Victualling,Crew,British,Adult,male,False
FLETCHER,Mr.,George,saved,32.0,Victualling,Crew,British,Adult,male,False
FLETCHER,Mr.,William S.,saved,32.0,Victualling,Crew,British,Adult,male,False
"FODEN (Foderic, Toder)",Mr.,Robert Ernest,saved,32.0,Victualling,Crew,British,Adult,male,False
FORD,Mr.,Arthur Hugh,lost,32.0,Victualling,Crew,British,Adult,male,False
FOSTER,Mr.,John,lost,32.0,Victualling,Crew,British,Adult,male,False
FOULKES,Mrs.,Margaret Elizabeth (Margaret Elizabeth Hughes),lost,42.0,Victualling,Crew,British,Adult,female,False
FRANCOM,Mr.,James,saved,32.0,Victualling,Crew,British,Adult,male,False
FREEMAN,Mr.,Matthew,saved,32.0,Victualling,Crew,British,Adult,male,False
GADD,Mr.,Lott,saved,45.0,Victualling,Crew,British,Adult,male,False
GARDNER,Mr.,William George,lost,45.0,Victualling,Crew,British,Adult,male,False
GAUL,Mr.,Bart,saved,32.0,Victualling,Crew,British,Adult,male,False
GERAGHTY,Mr.,Martin,lost,38.0,Victualling,Crew,British,Adult,male,False
GERMAN,Mr.,Samuel Henry,lost,32.0,Victualling,Crew,British,Adult,male,False
GIFTENBURG,Mr.,Anton,lost,32.0,Victualling,Crew,Dutch,Adult,male,False
GILROY,Mr.,Charles Stuart,lost,22.0,Victualling,Crew,British,Adult,male,False
GLANCY,Mr.,James Wilson,lost,32.0,Victualling,Crew,British,Adult,male,False
GLOVER,Mr.,Edwin,saved,32.0,Victualling,Crew,British,Adult,male,False
GLOVER,Mr.,George Alfred,lost,32.0,Victualling,Crew,British,Adult,male,False
GODLEY,Mr.,Thomas G.,saved,32.0,Victualling,Crew,British,Adult,male,False
GORST,Mr.,Frederick William,lost,32.0,Victualling,Crew,British,Adult,male,False
GOUDER,Mr.,Charles Francis Vincent (Gontes Cloules),saved,26.0,Victualling,Crew,British,Adult,male,False
GOWAN,Mr.,G.,lost,32.0,Victualling,Crew,British,Adult,male,False
GRAINGER,Mr.,Robert,saved,32.0,Victualling,Crew,British,Adult,male,False
GRANT,Mr.,James,saved,26.0,Victualling,Crew,British,Adult,male,False
GRIENER,Mr.,Oscar,saved,32.0,Victualling,Crew,British,Adult,male,False
GRIFFITH,Mr.,George,saved,32.0,Victualling,Crew,British,Adult,male,False
GRIFFITHS,Mr.,John Humphrey,saved,38.0,Victualling,Crew,British,Adult,male,False
GRISDALE,Mr.,Harry,saved,26.0,Victualling,Crew,British,Adult,male,False
HAGEN,Mr.,Francis J.,saved,30.0,Victualling,Crew,British,Adult,male,False
HALE,Miss,"Sarah Rachel Orr ""Sadie""",lost,24.0,Victualling,Crew,British,Adult,female,False
HALL,Mr.,Edwin,saved,32.0,Victualling,Crew,British,Adult,male,False
HALLAM,Mr.,Ernest,saved,38.0,Victualling,Crew,British,Adult,male,False
HANDLIN,Mr.,David Cowell,lost,32.0,Victualling,Crew,British,Adult,male,False
HANNAH,Mr.,Thomas,lost,32.0,Victualling,Crew,British,Adult,male,False
HARKNESS,Mr.,William Herbert,saved,29.0,Victualling,Crew,British,Adult,male,False
HARRIES,Mr.,George Edward,lost,32.0,Victualling,Crew,British,Adult,male,False
HARRIS,Mr.,John Lewis,lost,32.0,Victualling,Crew,British,Adult,male,False
HARROD,Mr.,Alfred,lost,32.0,Victualling,Crew,British,Adult,male,False
HAYBYRNE,Mr.,James Benedict,lost,32.0,Victualling,Crew,British,Adult,male,False
HEAP,Mr.,Harry,lost,32.0,Victualling,Crew,British,Adult,male,False
HENDERSON,Mr.,John,saved,31.0,Victualling,Crew,British,Adult,male,False
HENDRY,Mr.,William,saved,32.0,Victualling,Crew,British,Adult,male,False
HIGGINS,Mr.,John,lost,32.0,Victualling,Crew,British,Adult,male,False
HILTON,Mr.,George Percival,lost,32.0,Victualling,Crew,British,Adult,male,False
HINE,Mr.,John Benjamin,lost,24.0,Victualling,Crew,British,Adult,male,False
HOLDEN,Mr.,James William,lost,32.0,Victualling,Crew,British,Adult,male,False
HOLMAN,Mr.,Frank Bowden,saved,30.0,Victualling,Crew,British,Adult,male,False
HOLTON,Master,Benjamin R. H.,saved,16.0,Victualling,Crew,British,Minor,male,False
HORRIGAN,Master,Cornelius,saved,16.0,Victualling,Crew,British,Minor,male,False
HOTCHKISS,Mr.,Charles,saved,32.0,Victualling,Crew,British,Adult,male,False
HOUGHTON,Mr.,Thomas Johnson,lost,32.0,Victualling,Crew,British,Adult,male,False
HOWDLE,Mrs.,Jane Ellen (Jane Ellen Hughes),lost,33.0,Victualling,Crew,British,Adult,female,False
HUGHES,Mr.,Edward,saved,32.0,Victualling,Crew,British,Adult,male,False
HUGHES,Mr.,Thomas Owen ,lost,32.0,Victualling,Crew,British,Adult,male,False
HUGHES,Mr.,William,lost,32.0,Victualling,Crew,British,Adult,male,False
HUGHES,Master,William Wilson,lost,32.0,Victualling,Crew,British,Minor,male,False
HUGHES,Miss,Ellen,saved,31.0,Victualling,Crew,British,Adult,female,False
HULL,Mrs.,Margaret,saved,31.0,Victualling,Crew,British,Adult,female,False
HUTHER,Mr.,Edwin Arthur,lost,32.0,Victualling,Crew,British,Adult,male,False
IPSEN,Mr.,Owen Alfred,saved,32.0,Victualling,Crew,British,Adult,male,False
IRVINE,Miss,Catherine,lost,30.0,Victualling,Crew,British,Adult,female,False
IVERSON,Mr.,Ambrose,lost,32.0,Victualling,Crew,British,Adult,male,False
JAMES,Mr.,Oswald,lost,32.0,Victualling,Crew,British,Adult,male,False
JESSOP,Mr.,Robert Nelson,lost,32.0,Victualling,Crew,British,Adult,male,False
JOHNSON,Mr.,James Andrew Santie,lost,32.0,Victualling,Crew,British,Adult,male,False
JONES,Mr.,John Frederick Valentine,saved,54.0,Victualling,Crew,British,Adult,male,False
JONES,Mr.,Alfred,lost,32.0,Victualling,Crew,British,Adult,male,False
JONES,Mr.,Charles (Cann Cooper Lann),lost,32.0,Victualling,Crew,British,Adult,male,False
JONES,Mr.,William,lost,32.0,Victualling,Crew,British,Adult,male,False
JONES,Miss,Mary Elizabeth,lost,43.0,Victualling,Crew,British,Adult,female,False
JORGENSON,Mrs.,Karen,lost,35.0,Victualling,Crew,Danish,Adult,female,False
JOYNSON,Mr.,Edgar H.,saved,19.0,Victualling,Crew,British,Adult,male,False
KELLY,Mr.,Alfred Aloysius,lost,32.0,Victualling,Crew,British,Adult,male,False
KENNEDY,Mr.,John,saved,32.0,Victualling,Crew,British,Adult,male,False
KENRICK,Mr.,Henry,lost,32.0,Victualling,Crew,British,Adult,male,False
KENT,Mr.,John George,lost,32.0,Victualling,Crew,British,Adult,male,False
KEWLEY,Mr.,Ernest Alexander,lost,38.0,Victualling,Crew,British,Adult,male,False
KIDD,Mr.,Frank,saved,40.0,Victualling,Crew,British,Adult,male,False
KINSHOTT,Mr.,William Henry,lost,32.0,Victualling,Crew,British,Adult,male,False
KNIGHT,Mr.,Charles,saved,65.0,Victualling,Crew,British,Adult,male,False
KNILL,Mr.,George,saved,32.0,Victualling,Crew,British,Adult,male,False
KUPFENAGEL,Mr.,Alfred Felix C.,saved,32.0,Victualling,Crew,British,Adult,male,False
LAKE,Mr.,William,lost,32.0,Victualling,Crew,British,Adult,male,False
LAMONT,Mr.,Charles,saved,28.0,Victualling,Crew,British,Adult,male,False
LAPPHANE,Mr.,Charles,lost,19.0,Victualling,Crew,British,Adult,male,False
LAWSON,Mr.,Percy,saved,32.0,Victualling,Crew,British,Adult,male,False
Le TOUZEL,Mr.,"Le TOUZEL, Mr. Sydney Gybbon",saved,32.0,Victualling,Crew,British,Adult,male,False
LEACH,Mr., John Neil,lost,25.0,Victualling,Crew,British,Adult,male,False
LEACH,Mr.,John F.,saved,35.0,Victualling,Crew,British,Adult,male,False
LEDGER,Mr.,James,lost,32.0,Victualling,Crew,British,Adult,male,False
LEDSON,Mr.,John,lost,32.0,Victualling,Crew,British,Adult,male,False
LEE,Mr.,Richard ,saved,21.0,Victualling,Crew,British,Adult,male,False
LEITCH,Mrs.,M.,saved,31.0,Victualling,Crew,British,Adult,female,False
LEITH,Mr.,Robert,saved,32.0,Victualling,Crew,British,Adult,male,False
LEWIS,Mr.,Fred,lost,32.0,Victualling,Crew,British,Adult,male,False
LIMBERG,Mr.,Ferdinand,lost,32.0,Victualling,Crew,Dutch,Adult,male,False
LIVERMORE,Mr.,Vernon,saved,32.0,Victualling,Crew,British,Adult,male,False
MACHELL,Miss,Elizabeth,saved,31.0,Victualling,Crew,British,Adult,female,False
MacKENZIE,Mr.,Henry,lost,32.0,Victualling,Crew,British,Adult,male,False
MacKENZIE (McKENZIE?),Mr.,Kenneth ,lost,22.0,Victualling,Crew,British,Adult,male,False
MacPHERSON,Mr.,John,lost,32.0,Victualling,Crew,British,Adult,male,False
MARSHALL,Mr.,James,lost,32.0,Victualling,Crew,British,Adult,male,False
MATTHEWS,Mr.,Henry,saved,32.0,Victualling,Crew,British,Adult,male,False
MAYLOR,Mr.,George,saved,32.0,Victualling,Crew,British,Adult,male,False
McALTEER,Mr.,Matthew,lost,32.0,Victualling,Crew,British,Adult,male,False
McARTHUR,Mr.,William George,lost,32.0,Victualling,Crew,British,Adult,male,False
McCLELLAND,Mr.,David,saved,32.0,Victualling,Crew,British,Adult,male,False
McCLEOD,Mr.,William,lost,32.0,Victualling,Crew,British,Adult,male,False
McCONKEY,Mr.,Christopher Evans,lost,42.0,Victualling,Crew,British,Adult,male,False
McCORMACK,Mr.,Donald,saved,32.0,Victualling,Crew,British,Adult,male,False
McCORMACK,Miss,Margarita Christina ,lost,34.0,Victualling,Crew,British,Adult,female,False
McCUBBIN,Mr.,James Alexander,lost,62.0,Victualling,Crew,British,Adult,male,False
McDONALD,Mr.,Charles,saved,32.0,Victualling,Crew,British,Adult,male,False
McFARLANE,Mr.,Malcolm John,lost,32.0,Victualling,Crew,British,Adult,male,False
McGREGOR,Miss,Agnes,lost,43.0,Victualling,Crew,British,Adult,female,False
McIVER,Mr.,John,saved,32.0,Victualling,Crew,British,Adult,male,False
McKENZIE,Mr.,Henry,saved,32.0,Victualling,Crew,British,Adult,male,False
McLAUGLIN,Mr.,Joseph,lost,32.0,Victualling,Crew,British,Adult,male,False
McSANE,Mr.,Patrick,saved,32.0,Victualling,Crew,British,Adult,male,False
MILLS,Mr.,John,lost,32.0,Victualling,Crew,British,Adult,male,False
MITCHELL,Mr.,George,saved,32.0,Victualling,Crew,British,Adult,male,False
MITCHELL,Mr.,William,saved,32.0,Victualling,Crew,British,Adult,male,False
MOFFATT,Mr.,John Herbertson Bernstone Hyman,lost,32.0,Victualling,Crew,British,Adult,male,False
MORECROFT,Mrs.,Herbert (Fannie Jane Chamberlain),saved,43.0,Victualling,Crew,British,Adult,female,False
MORROW,Miss,Harding,lost,42.0,Victualling,Crew,British,Adult,female,False
MORSE,Mr.,Robert,saved,40.0,Victualling,Crew,British,Adult,male,False
MOSS,Mr.,John Barrow,lost,32.0,Victualling,Crew,British,Adult,male,False
MUDGE,Mr.,John,saved,32.0,Victualling,Crew,British,Adult,male,False
MURPHY,Mr.,John Henry,lost,32.0,Victualling,Crew,British,Adult,male,False
NEEMS,Mr.,William Francis,lost,37.0,Victualling,Crew,British,Adult,male,False
NEWBOLD,Mr.,Hubert H.,saved,32.0,Victualling,Crew,British,Adult,male,False
NEWPORT,Mr.,William,saved,32.0,Victualling,Crew,British,Adult,male,False
NICE,Mr.,Reginald Bertie S. ,lost,32.0,Victualling,Crew,British,Adult,male,False
NIEMANN,Mr.,Robert,saved,32.0,Victualling,Crew,British,Adult,male,False
NIXON,Mr.,Harold,saved,32.0,Victualling,Crew,British,Adult,male,False
NUSSBAUM,Mr.,Samuel,lost,32.0,Victualling,Crew,Swiss,Adult,male,False
ORWIN,Mr.,Nicholas,lost,32.0,Victualling,Crew,British,Adult,male,False
OSTERMAN,Mr.,Jacob,saved,32.0,Victualling,Crew,British,Adult,male,False
OTTINO,Mr.,John,saved,32.0,Victualling,Crew,British,Adult,male,False
OWEN,Mr.,Thomas,saved,32.0,Victualling,Crew,British,Adult,male,False
PARRY,Mr.,Frank,saved,45.0,Victualling,Crew,British,Adult,male,False
PEDERSON,Mr.,Johan Adolph ,saved,32.0,Victualling,Crew,British,Adult,male,False
PENKEYMAN,Mr.,Samuel J.,lost,32.0,Victualling,Crew,British,Adult,male,False
PENNY,Mr.,Algernon Percy,saved,33.0,Victualling,Crew,British,Adult,male,False
PERRY,Mr.,John,lost,32.0,Victualling,Crew,British,Adult,male,False
PHILLIPS,Miss,Mary,saved,33.0,Victualling,Crew,British,Adult,female,False
PINKERTON,Mr.,Robert,lost,32.0,Victualling,Crew,British,Adult,male,False
POTTER,Mr.,Benjamin,lost,32.0,Victualling,Crew,British,Adult,male,False
PRATT,Mr.,Richard,saved,32.0,Victualling,Crew,British,Adult,male,False
